id_partido,fecha,liga,temporada,equipo_home,rival_home,es_local_home,goles_favor_home,goles_contra_home,xg_favor_home,xg_contra_home,xg_favor_roll_5_home,xg_contra_roll_5_home,xg_diff_roll_5_home,xg_favor_roll_10_home,xg_contra_roll_10_home,xg_diff_roll_10_home,conversion_ratio_10_home,equipo_away,rival_away,es_local_away,goles_favor_away,goles_contra_away,xg_favor_away,xg_contra_away,xg_favor_roll_5_away,xg_contra_roll_5_away,xg_diff_roll_5_away,xg_favor_roll_10_away,xg_contra_roll_10_away,xg_diff_roll_10_away,conversion_ratio_10_away
20220522_Brentford_Leeds,2022-05-22 15:00:00,ENG-Premier League,2122,Brentford,Leeds,1,1,2,0.844985,1.47786,1.9239570000000001,1.5094277999999997,0.4145292000000005,1.9674665,1.1959404,0.7715261,1.0165352159565533,Leeds,Brentford,0,2,1,1.47786,0.844985,0.9659036000000001,2.216216,-1.2503124,1.3364888,1.8134300000000003,-0.4769412000000004,0.8230515489156746
20220522_Brighton_West Ham,2022-05-22 15:00:00,ENG-Premier League,2122,Brighton,West Ham,1,3,1,1.67774,0.268845,1.9965828,1.2269302,0.7696526000000001,1.5344171,1.4101613,0.12425580000000003,0.8472267108945079,West Ham,Brighton,0,1,3,0.268845,1.67774,1.5800881999999998,1.6243408000000001,-0.04425260000000031,1.3209769000000002,1.6425400000000003,-0.3215631000000001,0.9841194163808493
20220522_Elche_Getafe,2022-05-22 15:30:00,ESP-La Liga,2122,Elche,Getafe,1,3,1,3.02536,1.06857,0.46447746,1.7313120000000002,-1.26683454,0.7161269299999999,1.6205662999999997,-0.9044393699999997,1.1171188365743534,Getafe,Elche,0,1,3,1.06857,3.02536,0.7520361999999999,0.4833462,0.26868999999999993,0.8571259,1.0065032999999999,-0.14937739999999988,0.7000130319092774
20220522_Sassuolo_AC Milan,2022-05-22 16:00:00,ITA-Serie A,2122,Sassuolo,AC Milan,1,0,3,0.293355,4.00571,1.3896197999999997,1.9553459999999998,-0.5657262000000001,1.8065099,1.8744999999999998,-0.06799009999999983,1.051751196187081,AC Milan,Sassuolo,0,3,0,4.00571,0.293355,2.095204,0.676136,1.4190679999999998,1.7586769,0.663357,1.0953199,0.7391916393559048
20220522_Inter_Sampdoria,2022-05-22 16:00:00,ITA-Serie A,2122,Inter,Sampdoria,1,3,0,2.96426,0.836763,2.98855,1.0386174000000001,1.9499326,2.5066374000000002,1.1777699000000001,1.3288675,0.837775404701372,Sampdoria,Inter,0,0,3,0.836763,2.96426,1.1719706,1.4822278,-0.3102571999999999,1.0328187999999998,1.6811429,-0.6483241000000002,1.065045422250813
20220522_Osasuna_Mallorca,2022-05-22 18:00:00,ESP-La Liga,2122,Osasuna,Mallorca,1,0,2,0.897014,1.2351,0.8948903999999999,1.6088428000000001,-0.7139524000000003,1.1306376999999999,2.0012906,-0.8706529000000001,0.9729014228860202,Mallorca,Osasuna,0,2,0,1.2351,0.897014,1.0863474,1.7093412000000001,-0.6229938000000002,0.9367639000000001,1.5673891999999998,-0.6306252999999997,0.8540029627497785
20220522_Alaves_Cadiz,2022-05-22 18:00:00,ESP-La Liga,2122,Alaves,Cadiz,1,0,1,0.391505,1.84089,1.1160292,1.6205702000000002,-0.5045410000000001,1.0206738000000002,2.0098721,-0.9891982999999998,0.9797439889767043,Cadiz,Alaves,0,1,0,1.84089,0.391505,1.938253,1.57042106,0.3678319400000001,1.5215394999999998,1.1395171300000002,0.3820223699999996,0.7229515086847836
20220522_Granada_Espanyol,2022-05-22 18:00:00,ESP-La Liga,2122,Granada,Espanyol,1,0,0,2.0332,0.386799,1.1944408000000002,1.257136,-0.06269519999999984,1.3906469,1.85596,-0.46531310000000015,1.1505428512853613,Espanyol,Granada,0,0,0,0.386799,2.0332,0.8332903999999999,1.8252820000000003,-0.9919916000000004,0.9273564999999999,1.4932063,-0.5658498000000001,0.7548329527717197
20220522_Salernitana_Udinese,2022-05-22 19:00:00,ITA-Serie A,2122,Salernitana,Udinese,1,0,4,2.38256,2.36064,1.942466,1.0932636,0.8492024,1.3374818000000002,1.2665536999999998,0.07092810000000038,0.8224404829729398,Udinese,Salernitana,0,4,0,2.36064,2.38256,2.021592,2.0852316,-0.06363960000000013,2.0940018,1.6201760999999997,0.47382570000000035,1.050619416554744
20220522_Venezia_Cagliari,2022-05-22 19:00:00,ITA-Serie A,2122,Venezia,Cagliari,1,0,0,0.665291,1.57535,1.1176834,2.6505799999999997,-1.5328965999999997,0.9484265000000001,2.4115349999999998,-1.4631084999999997,0.9489391650916912,Cagliari,Venezia,0,0,0,1.57535,0.665291,0.9165747999999997,1.3739578,-0.4573830000000002,0.6888075,2.1224909,-1.4336833999999998,0.8710693901135076
20220522_Real Sociedad_Atletico Madrid,2022-05-22 20:00:00,ESP-La Liga,2122,Real Sociedad,Atletico Madrid,1,1,2,2.21737,0.586617,1.9197560000000002,1.4144254,0.5053306000000002,1.877496,1.0234546,0.8540414000000001,0.5858864221886906,Atletico Madrid,Real Sociedad,0,2,1,0.586617,2.21737,1.5219774000000001,0.6995046,0.8224728000000001,1.4490215,0.8612860000000001,0.5877354999999999,0.8971565313858136
20220522_Sevilla_Athletic Club,2022-05-22 20:00:00,ESP-La Liga,2122,Sevilla,Athletic Club,1,1,0,1.41239,0.487249,1.3533208,1.5334484,-0.18012759999999983,1.2503563,1.3965162,-0.1461599,1.0397028113484041,Athletic Club,Sevilla,0,0,1,0.487249,1.41239,1.391674,1.1681536,0.22352040000000017,1.5350800000000002,0.9504406,0.5846394000000003,0.7165745651206679
20220522_Barcelona_Villarreal,2022-05-22 20:00:00,ESP-La Liga,2122,Barcelona,Villarreal,1,0,2,0.628178,0.68657,1.074968,0.6407952,0.4341727999999999,1.624804,1.0266981999999998,0.5981058000000001,0.9847335526417017,Villarreal,Barcelona,0,2,0,0.68657,0.628178,2.112788,1.5546744000000001,0.5581136,1.677234,1.4840313,0.19320269999999984,0.8347071221385197
20220805_Eintracht Frankfurt_Bayern Munich,2022-08-05 18:30:00,GER-Bundesliga,2223,Eintracht Frankfurt,Bayern Munich,1,1,6,0.756176,4.56023,0.8877463999999999,1.425808,-0.5380616,1.0039093,1.1808928,-0.17698350000000018,1.195325917066495,Bayern Munich,Eintracht Frankfurt,0,6,1,4.56023,0.756176,2.320776,1.581405,0.739371,2.4662960000000003,1.4619038999999998,1.0043921000000005,0.8920255751841728
20220805_Lyon_Ajaccio,2022-08-05 19:00:00,FRA-Ligue 1,2223,Lyon,Ajaccio,1,2,1,1.85675,1.13852,2.837022,1.7672359999999998,1.0697860000000003,2.458567,1.5530004000000002,0.9055665999999998,1.0575261697052918,Ajaccio,Lyon,0,1,2,1.13852,1.85675,,,,,,,
20220805_Crystal Palace_Arsenal,2022-08-05 19:00:00,ENG-Premier League,2223,Crystal Palace,Arsenal,1,0,2,1.20637,1.43601,1.318929,0.6600467999999999,0.6588822000000001,1.2042735,0.8413568,0.3629167,0.9134130133952019,Arsenal,Crystal Palace,0,2,0,1.43601,1.20637,1.7846268000000003,1.4685962,0.3160306000000004,1.8091714000000003,1.3012468,0.5079246000000004,0.9396561654378542
20220806_Fulham_Liverpool,2022-08-06 11:30:00,ENG-Premier League,2223,Fulham,Liverpool,1,2,2,1.26822,2.34111,,,,,,,,Liverpool,Fulham,0,2,2,2.34111,1.26822,1.98445,0.7567668000000001,1.2276832,1.869904,0.6953064,1.1745976,1.123051705835323
20220806_Borussia M.Gladbach_Hoffenheim,2022-08-06 13:30:00,GER-Bundesliga,2223,Borussia M.Gladbach,Hoffenheim,1,3,1,2.07456,0.119138,2.0288340000000002,1.8947432,0.1340908000000003,1.8760937000000002,1.6372500000000003,0.23884369999999988,1.1726486941197583,Hoffenheim,Borussia M.Gladbach,0,1,3,0.119138,2.07456,1.67013,2.3611052,-0.6909752,1.5966852,2.2087976,-0.6121124,0.6889268536297238
20220806_Bochum_Mainz 05,2022-08-06 13:30:00,GER-Bundesliga,2223,Bochum,Mainz 05,1,1,2,0.818183,1.59439,1.3198314,2.4029346,-1.0831032,1.3875256999999999,1.7951086,-0.4075829000000002,0.9369189075784993,Mainz 05,Bochum,0,2,1,1.59439,0.818183,1.2232131999999998,1.667165,-0.44395180000000023,1.577691,1.5345219,0.04316909999999985,0.9507559143356246
20220806_Augsburg_Freiburg,2022-08-06 13:30:00,GER-Bundesliga,2223,Augsburg,Freiburg,1,0,4,0.585905,1.54255,1.1708406,1.9273864,-0.7565458,1.1664351,1.6430042,-0.4765691000000001,1.11450597250891,Freiburg,Augsburg,0,4,0,1.54255,0.585905,2.0890639999999996,1.7542744,0.3347895999999997,1.5745007,1.5470218,0.027478899999999973,1.2067309930500552
20220806_Wolfsburg_Werder Bremen,2022-08-06 13:30:00,GER-Bundesliga,2223,Wolfsburg,Werder Bremen,1,2,2,0.954909,1.04228,1.8115640000000002,1.5604445999999998,0.2511194000000003,1.4876233,1.5345707999999998,-0.0469474999999997,1.142761650236555,Werder Bremen,Wolfsburg,0,2,2,1.04228,0.954909,,,,,,,
20220806_Union Berlin_Hertha Berlin,2022-08-06 13:30:00,GER-Bundesliga,2223,Union Berlin,Hertha Berlin,1,3,1,1.18263,0.350984,1.9779015999999998,0.6729722,1.3049293999999998,1.7661617999999997,0.9403864000000001,0.8257753999999996,1.019158596251716,Hertha Berlin,Union Berlin,0,1,3,0.350984,1.18263,1.2464034,0.7431288,0.5032745999999999,1.064867,1.1059879,-0.041120899999999905,1.1269002355221494
20220806_Leeds_Wolverhampton Wanderers,2022-08-06 14:00:00,ENG-Premier League,2223,Leeds,Wolverhampton Wanderers,1,2,1,0.88917,1.10119,1.1866668,2.061901,-0.8752342000000002,1.464872,1.7706385,-0.30576650000000005,0.8874489460861112,Wolverhampton Wanderers,Leeds,0,1,2,1.10119,0.88917,0.9476230000000001,2.569356,-1.6217329999999999,0.9212279000000001,2.0689398,-1.1477118999999998,1.0855065445732326
20220806_Newcastle United_Nottingham Forest,2022-08-06 14:00:00,ENG-Premier League,2223,Newcastle United,Nottingham Forest,1,2,0,1.8591,0.235825,1.2823864,1.886447,-0.6040606,1.2457689,1.5029883000000002,-0.2572194000000001,0.9632597480481748,Nottingham Forest,Newcastle United,0,0,2,0.235825,1.8591,,,,,,,
20220806_Tottenham_Southampton,2022-08-06 14:00:00,ENG-Premier League,2223,Tottenham,Southampton,1,4,1,1.6172,0.386546,2.454145,0.5300712,1.9240738,2.0514371000000002,0.7347047,1.3167324000000002,1.2186572921698198,Southampton,Tottenham,0,1,4,0.386546,1.6172,0.7477020000000001,2.1848473999999998,-1.4371453999999997,0.9982506000000001,2.1619517,-1.1637011,0.8014011698052875
20220806_Bournemouth_Aston Villa,2022-08-06 14:00:00,ENG-Premier League,2223,Bournemouth,Aston Villa,1,2,0,0.588341,0.488895,,,,,,,,Aston Villa,Bournemouth,0,0,2,0.488895,0.588341,1.0607014,1.8813220000000002,-0.8206206000000003,1.1917684,1.3744788,-0.18271039999999994,0.9229973516688715
20220806_Strasbourg_Monaco,2022-08-06 15:00:00,FRA-Ligue 1,2223,Strasbourg,Monaco,1,1,2,1.39118,2.47965,1.2868172,1.1163703999999999,0.17044680000000012,1.6340026,1.1494913,0.4845113000000001,0.6119937557053118,Monaco,Strasbourg,0,2,1,2.47965,1.39118,2.3421186,1.2167956,1.125323,2.1835466000000006,1.2303169999999999,0.9532296000000007,1.1449258078917077
20220806_Everton_Chelsea,2022-08-06 16:30:00,ENG-Premier League,2223,Everton,Chelsea,1,0,1,0.541983,1.92315,1.39272,1.8963112,-0.5035912,1.2866905999999998,1.6190016,-0.33231100000000025,1.0103431156308165,Chelsea,Everton,0,1,0,1.92315,0.541983,1.7426380000000001,0.78373224,0.9589057600000002,1.9812230999999998,0.97983482,1.0013882799999998,0.959003072898215
20220806_Borussia Dortmund_Bayer Leverkusen,2022-08-06 16:30:00,GER-Bundesliga,2223,Borussia Dortmund,Bayer Leverkusen,1,1,0,2.38349,1.23566,2.056806,1.5982526,0.4585534,1.7250676999999999,1.3994068,0.3256608999999999,1.2173428223467275,Bayer Leverkusen,Borussia Dortmund,0,0,1,1.23566,2.38349,2.1545608,1.0556052,1.0989556,1.9884153999999998,1.0783447000000002,0.9100706999999997,0.8549517093099817
20220806_Clermont Foot_Paris Saint Germain,2022-08-06 19:00:00,FRA-Ligue 1,2223,Clermont Foot,Paris Saint Germain,1,0,5,0.194932,4.11887,1.4521830000000002,1.3860409999999999,0.06614200000000037,1.4110551,1.4927564,-0.08170129999999998,0.779557949538647,Paris Saint Germain,Clermont Foot,0,5,0,4.11887,0.194932,2.8560659999999998,1.0467076,1.8093583999999998,2.413199,1.0304033000000001,1.3827957,1.2846013591911154
20220807_Toulouse_Nice,2022-08-07 11:00:00,FRA-Ligue 1,2223,Toulouse,Nice,1,1,1,1.85439,0.69938,,,,,,,,Nice,Toulouse,0,1,1,0.69938,1.85439,1.8101886,1.1481294000000002,0.6620591999999998,1.6149899,1.1335376,0.48145230000000017,0.8668779495909233
20220807_Manchester United_Brighton,2022-08-07 13:00:00,ENG-Premier League,2223,Manchester United,Brighton,1,1,2,1.42103,1.7289,1.2429451999999999,1.7745626,-0.5316174000000002,1.0674907,1.5987437999999998,-0.5312530999999998,1.1241305201717258,Brighton,Manchester United,0,2,1,1.7289,1.42103,2.30866,0.9750112,1.3336488000000002,1.6392595,1.1887338,0.45052570000000003,0.9760498712681724
20220807_Angers_Nantes,2022-08-07 13:00:00,FRA-Ligue 1,2223,Angers,Nantes,1,0,0,1.91609,1.14718,1.4567956,1.3401738,0.11662179999999989,1.1655653000000001,1.456214,-0.29064869999999976,1.115337668908238,Nantes,Angers,0,0,0,1.14718,1.91609,1.6346939999999996,2.174786,-0.5400920000000005,1.5447217999999998,1.8169452,-0.2722234000000001,1.2299941452278689
20220807_Leicester_Brentford,2022-08-07 13:00:00,ENG-Premier League,2223,Leicester,Brentford,1,2,2,0.455695,0.931067,1.95614344,1.607412,0.3487314399999999,1.2497137200000001,1.6042442000000001,-0.35453048,1.5203469796690878,Brentford,Leicester,0,2,2,0.931067,0.455695,1.66804,1.5042377999999998,0.16380220000000012,1.829901,1.2663924,0.5635086,0.9836592342103567
20220807_Montpellier_Troyes,2022-08-07 13:00:00,FRA-Ligue 1,2223,Montpellier,Troyes,1,3,2,1.57764,1.84274,1.3441233999999997,2.275224,-0.9311006000000004,1.0297912,1.9683195000000002,-0.9385283000000002,0.7768557578897957,Troyes,Montpellier,0,2,3,1.84274,1.57764,1.2426523999999999,1.3931504,-0.15049800000000002,1.1736895999999999,1.1343182,0.039371399999999834,0.937214628795698
20220807_Lille_Auxerre,2022-08-07 13:00:00,FRA-Ligue 1,2223,Lille,Auxerre,1,4,1,1.29993,0.769926,1.2283578,1.1869954,0.04136239999999991,1.3408383000000001,0.9138096000000001,0.42702870000000004,0.8203816818316706,Auxerre,Lille,0,1,4,0.769926,1.29993,,,,,,,
20220807_Lens_Brest,2022-08-07 13:00:00,FRA-Ligue 1,2223,Lens,Brest,1,3,2,3.31681,1.04228,1.2386396000000002,1.2096762,0.028963400000000084,1.1414596,1.2723717,-0.1309121000000002,1.7521410725871749,Brest,Lens,0,2,3,1.04228,3.31681,1.4472293999999999,2.1707764000000003,-0.7235470000000004,1.1399269,1.8574404000000002,-0.7175135000000001,1.1404230039461267
20220807_VfB Stuttgart_RasenBallsport Leipzig,2022-08-07 13:30:00,GER-Bundesliga,2223,VfB Stuttgart,RasenBallsport Leipzig,1,1,1,0.565488,2.13153,1.541477,1.3449296,0.19654740000000004,1.8755625000000002,1.3109689,0.5645936000000003,0.693125026158805,RasenBallsport Leipzig,VfB Stuttgart,0,1,1,2.13153,0.565488,1.8405982,1.2157306,0.6248676,1.6002372,0.8341125,0.7661247,1.3747953273456412
20220807_Rennes_Lorient,2022-08-07 15:05:00,FRA-Ligue 1,2223,Rennes,Lorient,1,0,1,1.40484,0.70567,1.381898,0.8703150000000001,0.511583,1.5459162,1.4244185,0.12149769999999993,1.617162937316436,Lorient,Rennes,0,1,0,0.70567,1.40484,0.8484040000000002,1.4426938,-0.5942897999999999,1.1136743,1.5588609,-0.4451866,0.9877205681045453
20220807_West Ham_Manchester City,2022-08-07 15:30:00,ENG-Premier League,2223,West Ham,Manchester City,1,0,2,0.246188,2.58739,1.0755072,1.5836147999999999,-0.5081075999999998,1.2140324,1.5914490000000001,-0.3774166000000001,1.153180793872722,Manchester City,West Ham,0,2,0,2.58739,0.246188,3.186322,0.7399354,2.4463866000000003,2.614681,0.60763053,2.0070504700000003,1.1856126289927418
20220807_FC Cologne_Schalke 04,2022-08-07 15:30:00,GER-Bundesliga,2223,FC Cologne,Schalke 04,1,3,1,4.42242,0.227735,2.0125858,1.7309705999999998,0.2816152000000003,1.5271985,1.6968440999999999,-0.16964559999999995,1.0476692796193294,Schalke 04,FC Cologne,0,1,3,0.227735,4.42242,,,,,,,
20220807_Marseille_Reims,2022-08-07 18:45:00,FRA-Ligue 1,2223,Marseille,Reims,1,4,1,2.77019,0.676094,1.3094756,1.2548385999999998,0.05463700000000027,1.8108634000000001,1.0648471000000002,0.7460163,1.1044449269641614,Reims,Marseille,0,1,4,0.676094,2.77019,1.0405864,1.4051154000000001,-0.3645290000000001,1.0717362,1.277355,-0.2056188000000001,1.026371017073962
20220812_Freiburg_Borussia Dortmund,2022-08-12 18:30:00,GER-Bundesliga,2223,Freiburg,Borussia Dortmund,1,1,3,1.0831,0.781529,1.906102,1.785963,0.120139,1.6802633,1.5302472,0.15001609999999999,1.309317825773005,Borussia Dortmund,Freiburg,0,3,1,0.781529,1.0831,1.8704819999999998,1.4533486000000002,0.41713339999999954,1.7564487,1.4538679,0.30258079999999987,1.1955935885895281
20220812_Osasuna_Sevilla,2022-08-12 19:00:00,ESP-La Liga,2223,Osasuna,Sevilla,1,2,1,1.35571,0.965574,0.8997102,0.9349408,-0.0352306,1.2092507,1.7344576,-0.5252069000000001,0.909653465858266,Sevilla,Osasuna,0,1,2,0.965574,1.35571,1.1437808,1.1066862,0.03709460000000009,1.350311,1.3825516,-0.03224059999999995,0.9627404629448603
20220812_Nantes_Lille,2022-08-12 19:00:00,FRA-Ligue 1,2223,Nantes,Lille,1,1,1,2.07994,2.53444,1.3551479999999998,2.035698,-0.6805500000000002,1.6063337999999998,1.8500791999999997,-0.2437453999999999,1.1828169320617348,Lille,Nantes,0,1,1,2.53444,2.07994,1.4175288000000001,1.2371584,0.18037040000000015,1.3123563,0.9376962000000001,0.37466009999999994,1.0667826513404544
20220813_Aston Villa_Everton,2022-08-13 11:30:00,ENG-Premier League,2223,Aston Villa,Everton,1,2,1,2.66696,1.37507,0.7959684,1.7369341999999999,-0.9409657999999999,1.2097204000000001,1.3187909,-0.10907049999999985,0.9093002736001858,Everton,Aston Villa,0,1,2,1.37507,2.66696,1.1898465999999999,1.9859831999999997,-0.7961365999999999,1.1093148999999998,1.5868776,-0.47756270000000023,0.9916021216318996
20220813_RasenBallsport Leipzig_FC Cologne,2022-08-13 13:30:00,GER-Bundesliga,2223,RasenBallsport Leipzig,FC Cologne,1,2,2,1.17885,1.51583,2.1654132,1.1830834,0.9823298000000003,1.7380251000000002,0.8421689000000001,0.8958562000000001,1.2658037759041707,FC Cologne,RasenBallsport Leipzig,0,2,2,1.51583,1.17885,2.2944958,1.5369116,0.7575841999999999,1.8474245,1.4322806,0.4151439000000001,1.0284582517671215
20220813_Hoffenheim_Bochum,2022-08-13 13:30:00,GER-Bundesliga,2223,Hoffenheim,Bochum,1,3,2,2.3761,1.47438,1.4992372,2.719176,-1.2199388,1.321262,2.2942375999999998,-0.9729755999999998,0.8325367470367369,Bochum,Hoffenheim,0,2,3,1.47438,2.3761,1.3979756,2.2303406000000003,-0.8323650000000002,1.303684,1.8966210000000001,-0.592937,0.9204677510288145
20220813_Werder Bremen_VfB Stuttgart,2022-08-13 13:30:00,GER-Bundesliga,2223,Werder Bremen,VfB Stuttgart,1,2,2,0.704357,1.31637,,,,,,,,VfB Stuttgart,Werder Bremen,0,2,2,1.31637,0.704357,1.5278196,1.6266308000000003,-0.09881120000000032,1.6953603000000002,1.4033249,0.29203540000000006,0.6488292495528829
20220813_Hertha Berlin_Eintracht Frankfurt,2022-08-13 13:30:00,GER-Bundesliga,2223,Hertha Berlin,Eintracht Frankfurt,1,1,1,2.06497,1.20421,0.9897402,0.824156,0.16558419999999996,1.0516410999999999,1.0872088999999998,-0.03556779999999993,1.1410726139624878,Eintracht Frankfurt,Hertha Berlin,0,1,1,1.20421,2.06497,0.9361965999999999,2.073934,-1.1377374,0.9424849,1.5885915000000002,-0.6461066000000002,0.954921447631206
20220813_Bayer Leverkusen_Augsburg,2022-08-13 13:30:00,GER-Bundesliga,2223,Bayer Leverkusen,Augsburg,1,1,2,2.7843,0.749163,2.255948,1.4308122,0.8251358,1.8855744,1.1501037,0.7354707,0.8485473452825063,Augsburg,Bayer Leverkusen,0,2,1,0.749163,2.7843,1.1325228,1.9090364000000002,-0.7765136000000001,1.194185,1.7828841999999998,-0.5886991999999998,1.0048685883103636
20220813_Manchester City_Bournemouth,2022-08-13 14:00:00,ENG-Premier League,2223,Manchester City,Bournemouth,1,4,0,1.69064,0.123946,3.100938,0.581957,2.518981,2.6693990000000003,0.58484913,2.08454987,1.2362328613171498,Bournemouth,Manchester City,0,0,4,0.123946,1.69064,,,,,,,
20220813_Arsenal_Leicester,2022-08-13 14:00:00,ENG-Premier League,2223,Arsenal,Leicester,1,4,2,3.0107,0.690679,1.8789160000000003,1.619475,0.25944100000000025,1.8475734000000004,1.2821767999999998,0.5653966000000006,1.0283753661016302,Leicester,Arsenal,0,2,4,0.690679,3.0107,1.75232444,1.4823553999999999,0.2699690400000001,1.20735972,1.5445839,-0.33722418,1.5736804821677486
20220813_Brighton_Newcastle United,2022-08-13 14:00:00,ENG-Premier League,2223,Brighton,Newcastle United,1,0,0,1.60835,0.183952,2.279754,1.0738644000000002,1.2058896,1.7079785,1.1256408,0.5823377000000001,1.0538768176081739,Newcastle United,Brighton,0,0,0,0.183952,1.60835,1.2790903999999998,1.8020798,-0.5229894000000002,1.3558759,1.4556899,-0.09981400000000007,1.0325421135207775
20220813_Southampton_Leeds,2022-08-13 14:00:00,ENG-Premier League,2223,Southampton,Leeds,1,2,2,1.40906,1.99694,0.6396584,2.1336014,-1.4939429999999998,0.9112092,2.1942867,-1.2830775,0.8779532977133048,Leeds,Southampton,0,2,2,1.99694,1.40906,1.1572848,1.6792770000000001,-0.5219922000000001,1.2420339999999999,1.7406095000000001,-0.4985755000000003,1.046669377271977
20220813_Wolverhampton Wanderers_Fulham,2022-08-13 14:00:00,ENG-Premier League,2223,Wolverhampton Wanderers,Fulham,1,0,0,0.975375,1.08813,1.0626786,2.1658319999999995,-1.1031533999999996,0.9601333999999999,2.11813,-1.1579966,1.041520853747142,Fulham,Wolverhampton Wanderers,0,0,0,1.08813,0.975375,,,,,,,
20220813_Monaco_Rennes,2022-08-13 15:00:00,FRA-Ligue 1,2223,Monaco,Rennes,1,1,1,2.39524,2.02488,2.1810666,1.3006842,0.8803823999999998,2.1815516,1.21882,0.9627316000000001,1.1001339138006574,Rennes,Monaco,0,1,1,2.02488,2.39524,1.31381,0.9046752,0.4091347999999999,1.3467102,1.4264505,-0.0797403000000001,1.4108444334613093
20220813_Celta Vigo_Espanyol,2022-08-13 15:00:00,ESP-La Liga,2223,Celta Vigo,Espanyol,1,2,2,0.347363,1.0334,1.6236974,0.8587744,0.7649229999999999,1.2358913999999999,1.1611772999999999,0.0747141,0.809131927666195,Espanyol,Celta Vigo,0,2,2,1.0334,0.347363,0.819702,2.028764,-1.2090619999999999,0.9181204,1.5708773,-0.6527569000000001,0.6535083486780725
20220813_AC Milan_Udinese,2022-08-13 16:30:00,ITA-Serie A,2223,AC Milan,Udinese,1,4,2,2.68095,0.439661,2.533312,0.6843736,1.8489384,2.0293909,0.6549709,1.3744200000000002,0.7391376697620603,Udinese,AC Milan,0,2,4,0.439661,2.68095,2.1508760000000002,2.3750620000000002,-0.224186,2.2529288999999997,1.7302261,0.5227027999999996,1.1096661285377767
