league,match_id,home_team,away_team,selection,p_model,odds,ev,kelly_stake_frac,won
SP1,381,Girona,Vallecano,home,0.5272626872137935,2.24,0.18106841935889761,0.036505729709455155,False
SP1,383,Mallorca,Barcelona,home,0.1652594572217483,6.75,0.11550133624680115,0.005021797228121784,False
SP1,383,Mallorca,Barcelona,draw,0.21927065600867163,4.74,0.03934290948110353,0.0026298736284160185,False
SP1,384,Alaves,Levante,home,0.48739941495849626,2.19,0.0674047187591067,0.014160655201493028,True
SP1,384,Alaves,Levante,away,0.27659786394104924,3.64,0.006816224745419319,0.0006454758281646977,False
SP1,386,Celta,Getafe,away,0.2522505350042012,5.25,0.3243153087720563,0.019077371104238603,True
SP1,387,Ath Bilbao,Sevilla,away,0.1623082603475779,6.17,0.001441966344555512,6.972757952396093e-05,False
SP1,388,Espanol,Ath Madrid,home,0.20632261456675205,6.25,0.28951634104220036,0.01378649243058097,True
SP1,389,Elche,Betis,away,0.5066551271950972,2.17,0.09944162601336082,0.021248210686615584,False
SP1,390,Real Madrid,Osasuna,draw,0.15948731644305675,6.66,0.0621855275107579,0.0027467105790970853,False
SP1,390,Real Madrid,Osasuna,away,0.1005588405605033,13.16,0.32335434177622324,0.006647909987175646,False
SP1,391,Betis,Alaves,home,0.5425652136388893,1.88,0.020022601641111804,0.005688239102588597,True
SP1,392,Mallorca,Celta,home,0.36630331606562755,2.94,0.07693174923294488,0.009913885210431041,False
SP1,394,Levante,Barcelona,home,0.12279299558437747,10.44,0.2819588739009007,0.00746713119440945,False
SP1,397,Villarreal,Girona,away,0.23278906085907353,5.69,0.32456975628812845,0.017301159716851196,False
SP1,396,Sociedad,Espanol,away,0.24425154335181462,4.6,0.12355709941834725,0.008580354126274115,False
SP1,395,Osasuna,Valencia,home,0.4401804732826321,2.36,0.03882591694701176,0.007137117085847731,True
SP1,401,Celta,Betis,away,0.35585979344957425,3.17,0.1280755452351503,0.014755247146906717,False
SP1,402,Elche,Levante,away,0.37772796689668875,3.52,0.3296024434763445,0.032698655106780196,False
SP1,406,Girona,Sevilla,home,0.5211838939260474,2.42,0.2612650233010345,0.04599736325722441,False
SP1,407,Real Madrid,Mallorca,draw,0.17719132086533004,6.96,0.23325159322269706,0.009784043339878238,False
SP1,407,Real Madrid,Mallorca,away,0.09137627355137463,14.97,0.3679028150640784,0.006583801271726526,False
SP1,411,Vallecano,Barcelona,home,0.16726844377363315,6.74,0.1273893110342874,0.005548314940517744,False
SP1,411,Vallecano,Barcelona,draw,0.21024139765716726,5.11,0.07433354202812481,0.004521504989545304,True
SP1,410,Espanol,Osasuna,away,0.3258778852062755,3.09,0.00696266528739109,0.0008328546994487083,False
SP1,412,Sevilla,Elche,home,0.5636812300393244,1.85,0.04281027557275019,0.012591257521397097,False
SP1,414,Sociedad,Real Madrid,home,0.21392102860554857,5.25,0.12308540017912994,0.007240317657595885,False
SP1,414,Sociedad,Real Madrid,draw,0.24883026332284147,4.17,0.037622198056249,0.0029670503198934457,False
SP1,415,Ath Bilbao,Alaves,draw,0.261468985173962,3.83,0.0014262132162745633,0.0001259905668086972,False
SP1,416,Ath Madrid,Villarreal,home,0.5973614576699333,1.81,0.08122423838257942,0.02506920937733929,True
SP1,420,Barcelona,Valencia,draw,0.14703609570319717,7.01,0.030723030879412194,0.0012779962928208069,False
SP1,420,Barcelona,Valencia,away,0.0945894707276685,11.38,0.07642817688086767,0.0018407557052232096,False
SP1,418,Levante,Betis,away,0.4769717696570754,2.25,0.07318648172841957,0.014637296345683937,False
SP1,417,Celta,Girona,away,0.32683934983030727,4.61,0.5067294027177167,0.03509206390011888,False
SP1,419,Osasuna,Vallecano,home,0.4557280251508532,2.48,0.130205502374116,0.021994172698330386,True
SP1,423,Girona,Levante,home,0.6366373423966639,1.93,0.22871007082556138,0.05,False
SP1,426,Villarreal,Osasuna,away,0.19838597683934667,5.76,0.14270322659463686,0.007494917363163695,False
SP1,425,Alaves,Sevilla,away,0.31865699457512525,3.29,0.04838151215216202,0.005281824470760046,True
SP1,427,Valencia,Ath Bilbao,away,0.44530940689952336,2.48,0.10436732911081803,0.017629616403854378,False
SP1,424,Real Madrid,Espanol,away,0.08596440644763295,13.36,0.14848447014037625,0.003003326661415375,False
SP1,428,Vallecano,Celta,away,0.352081714292291,3.09,0.08793249716317919,0.010518241287461613,False
SP1,429,Mallorca,Ath Madrid,home,0.19985954404445805,5.05,0.00929069742451305,0.000573499841019331,False
SP1,431,Barcelona,Getafe,draw,0.16209326566402157,6.27,0.016324775713415285,0.0007744201002568868,False
SP1,431,Barcelona,Getafe,away,0.09247196326566953,11.89,0.09949164322881088,0.002284013848227979,False
SP1,434,Levante,Real Madrid,home,0.12872165401545216,8.29,0.06710251178809834,0.002301183531827786,False
SP1,432,Ath Bilbao,Girona,draw,0.22906418689279098,4.39,0.00559178045935238,0.000412373190217719,True
SP1,432,Ath Bilbao,Girona,away,0.19453158573330231,7.23,0.4064633648517759,0.01631072892663627,False
SP1,435,Sevilla,Villarreal,home,0.32721988593964824,3.07,0.0045650498347200585,0.0005513345211014564,False
SP1,435,Sevilla,Villarreal,away,0.4420369838972461,2.32,0.025525802641610973,0.004834432318486907,True
SP1,433,Espanol,Valencia,away,0.3180330000808005,3.3,0.049508900266641565,0.005381402202895823,False
SP1,438,Sociedad,Mallorca,draw,0.31392307782981194,3.49,0.09559154162604377,0.009597544339964223,False
SP1,438,Sociedad,Mallorca,away,0.23042609160337998,4.69,0.08069836961985222,0.005467369215437142,False
SP1,437,Ath Madrid,Vallecano,home,0.6822526910815078,1.5,0.023379036622261706,0.011689518311130825,True
SP1,439,Osasuna,Elche,home,0.5684231036482736,1.97,0.11979351418709916,0.030874617058530684,False
SP1,441,Girona,Espanol,home,0.544492125799181,2.44,0.3285607869500018,0.05,False
SP1,445,Villarreal,Ath Bilbao,away,0.3536865612874419,3.64,0.2874190830862886,0.027217716201353086,False
SP1,442,Getafe,Levante,home,0.4984553900201158,2.05,0.021833549541237396,0.0051984641764850955,False
SP1,442,Getafe,Levante,away,0.2635617706429232,3.95,0.04106899403954656,0.0034804232236903955,False
SP1,443,Ath Madrid,Real Madrid,home,0.40022992823368597,2.94,0.17667598900703663,0.0227675243565769,True
SP1,446,Vallecano,Sevilla,away,0.31509345316294035,3.8,0.19735512201917338,0.017620993037426185,True
SP1,448,Barcelona,Sociedad,draw,0.17821958967176385,5.88,0.047931187269971476,0.002455491151125588,False
SP1,448,Barcelona,Sociedad,away,0.11761517273207042,9.61,0.13028180995519678,0.003782863239117212,False
SP1,447,Elche,Celta,away,0.46156155166383256,2.57,0.18621318777604956,0.029651781493001527,False
SP1,449,Betis,Osasuna,away,0.23358331539708524,4.5,0.051124919286883674,0.0036517799490631115,False
SP1,451,Osasuna,Getafe,away,0.2679418259381413,4.1,0.09856148634637929,0.007948506963417685,False
SP1,453,Girona,Valencia,home,0.5102783911052039,2.43,0.2399764903856456,0.041953931885602355,True
SP1,454,Ath Bilbao,Mallorca,draw,0.27189819729629594,3.92,0.06584093340148,0.0056370662158801476,False
SP1,456,Alaves,Elche,home,0.50122249420981,2.34,0.17286063645095529,0.03225011874084989,True
SP1,459,Sociedad,Vallecano,draw,0.30155923431114595,3.34,0.007207842599227465,0.0007700686537636182,False
SP1,460,Celta,Ath Madrid,home,0.251244142174327,4.34,0.09039957703657908,0.006766435406929581,False
SP1,457,Sevilla,Barcelona,home,0.1813080713878617,5.84,0.05883913690511222,0.003039211616999598,True
SP1,458,Espanol,Betis,away,0.4052027826938255,2.63,0.06568331848476094,0.010074128601957201,True
SP1,464,Villarreal,Betis,away,0.26539512455400216,3.87,0.027079132023988484,0.002358809409755085,False
SP1,463,Barcelona,Girona,draw,0.1371248940690356,7.39,0.013352967170173091,0.0005224165559535638,False
SP1,463,Barcelona,Girona,away,0.10925242229173293,12.16,0.32850945506747253,0.00735908277480897,False
SP1,462,Sevilla,Mallorca,away,0.263559683455383,4.46,0.17547618821100808,0.012678915333165331,True
SP1,465,Ath Madrid,Osasuna,away,0.13002649499426144,8.72,0.13383103634995996,0.004333906617550513,False
SP1,468,Levante,Vallecano,home,0.42172236914386974,2.75,0.1597365151456418,0.022819502163663113,False
SP1,467,Celta,Sociedad,away,0.30068625860608666,3.46,0.04037445477705992,0.00410309499766868,False
SP1,469,Getafe,Real Madrid,home,0.1757975183661219,7.63,0.3413350651335101,0.012870854643043363,False
SP1,469,Getafe,Real Madrid,draw,0.2395133887480164,4.38,0.04906864271631184,0.003629337479017148,False
SP1,466,Elche,Ath Bilbao,away,0.5648783780774227,2.12,0.19754216152413617,0.044094232483066105,False
SP1,470,Alaves,Valencia,away,0.3163420137837763,3.4,0.0755628468648395,0.007871129881754103,False
SP1,475,Valencia,Villarreal,home,0.3273220217440288,3.19,0.04415724936345189,0.005040781890805011,False
SP1,473,Espanol,Elche,home,0.5387695367191887,1.97,0.06137598733680183,0.01581855343732003,True
SP1,479,Vallecano,Alaves,away,0.2785881936182418,3.88,0.08092219123877809,0.0070244957672550325,False
SP1,476,Mallorca,Levante,home,0.480763928096206,2.1,0.009604249002032716,0.002182783864098319,False
SP1,478,Osasuna,Celta,home,0.4258760490443384,2.36,0.0050674757446385055,0.0009315212765879811,False
SP1,478,Osasuna,Celta,away,0.32620885604848326,3.08,0.004723276629328588,0.0005677015179481342,True
SP1,481,Getafe,Girona,away,0.3629433957903051,3.91,0.41910867754009296,0.0360059001323104,False
SP1,482,Villarreal,Vallecano,home,0.6125941671471594,1.69,0.035284142478699376,0.01278410959373166,True
SP1,484,Sociedad,Ath Bilbao,away,0.39968828691807434,2.77,0.10713655476306583,0.015132281746195754,False
SP1,483,Ath Madrid,Sevilla,away,0.12451995101499502,8.78,0.09328516991165614,0.0029975954341791857,False
SP1,485,Real Madrid,Valencia,draw,0.16352844770090647,7.58,0.23954563357287095,0.009101277871309687,False
SP1,485,Real Madrid,Valencia,away,0.09957627098926154,14.28,0.42194914972665476,0.007943319836721663,False
SP1,488,Barcelona,Elche,home,0.8582693598521258,1.21,0.03850592542107223,0.04584038740603837,True
SP1,486,Levante,Celta,home,0.37001378127053164,2.81,0.03973872537019396,0.005488774222402481,False
SP1,486,Levante,Celta,away,0.41875661039896106,2.43,0.017578563269475378,0.003073175396761449,True
SP1,489,Betis,Mallorca,draw,0.2630580712563981,4.02,0.05749344645072019,0.004759391262476837,False
SP1,489,Betis,Mallorca,away,0.2028485783847947,5.42,0.09943929484558733,0.0056243945048409065,False
SP1,491,Elche,Sociedad,away,0.43158295354307563,2.7,0.16527397456630433,0.024304996259750633,False
SP1,492,Girona,Alaves,home,0.5301734705097921,2.41,0.2777180639285992,0.04924079147670196,True
SP1,493,Sevilla,Osasuna,away,0.3060557160753039,3.52,0.07731612058506987,0.007670250058042635,False
SP1,495,Espanol,Villarreal,away,0.46626026499081885,2.37,0.10503682802824077,0.019167304384715467,True
SP1,497,Vallecano,Real Madrid,home,0.16949291184197052,5.93,0.005092967222885214,0.00025826405795563966,False
SP1,497,Vallecano,Real Madrid,draw,0.2275442341596484,4.64,0.055805246500768346,0.003832777919008823,True
SP1,499,Valencia,Betis,home,0.35821214796083345,3.17,0.1355325090358419,0.015614344358967976,False
SP1,501,Valencia,Levante,home,0.5419015026694989,2.0,0.08380300533899776,0.02095075133474944,True
SP1,505,Villarreal,Mallorca,draw,0.220343125032062,4.65,0.024595531399088433,0.0016846254382937205,False
SP1,505,Villarreal,Mallorca,away,0.17362413080961847,7.07,0.22752260482400266,0.009370782735749697,False
SP1,503,Barcelona,Ath Bilbao,draw,0.23172572781269704,5.01,0.16094589634161216,0.010034033437756369,False
SP1,503,Barcelona,Ath Bilbao,away,0.21096778094561902,6.7,0.4134841323356475,0.018135268962089803,False
SP1,502,Alaves,Celta,away,0.35593224515551053,2.94,0.04644080075720103,0.00598463927283517,True
SP1,504,Osasuna,Sociedad,home,0.3944814836098228,2.75,0.0848240799270128,0.01211772570385897,False
SP1,508,Getafe,Ath Madrid,home,0.20961830889506677,5.1,0.06905337536484057,0.004210571668587833,False
SP1,507,Betis,Girona,away,0.2733925361120054,5.46,0.4927232471715497,0.027619016097059954,False
SP1,510,Espanol,Sevilla,away,0.3191596746532462,3.59,0.14578323200515375,0.014071740541038007,False
SP1,511,Getafe,Elche,home,0.5083393092259938,2.19,0.11326308720492628,0.023794766219522354,True
SP1,512,Mallorca,Osasuna,away,0.3211386726661363,3.3,0.059757619798249895,0.006495393456331499,False
SP1,513,Barcelona,Alaves,draw,0.15046204866866328,7.14,0.07429902749425565,0.003025204702534844,False
SP1,513,Barcelona,Alaves,away,0.08485505134821866,12.97,0.10057001598639603,0.002100459815923058,False
SP1,514,Levante,Ath Bilbao,away,0.5620549776972208,2.14,0.2027976522720525,0.04447316935790627,True
SP1,519,Girona,Real Madrid,home,0.2226422912417393,6.6,0.46943912219547923,0.020957103669441035,False
SP1,519,Girona,Real Madrid,draw,0.2051947570476985,5.05,0.03623352309087724,0.0022366372278319353,True
SP1,516,Sociedad,Villarreal,home,0.3578859769435708,2.81,0.005659595211433999,0.0007817120457781766,False
SP1,518,Celta,Espanol,home,0.5146798390960511,1.98,0.01906608141018107,0.004863796278107443,False
SP1,517,Sevilla,Betis,home,0.36023659718721157,2.9,0.04468613184291348,0.005879754189857037,False
SP1,520,Vallecano,Valencia,away,0.31303149864594904,4.11,0.2865594594348506,0.02303532632112947,False
SP1,521,Barcelona,Ath Madrid,away,0.256735170230626,4.07,0.04491214283864786,0.0036573406220397186,False
SP1,522,Ath Bilbao,Real Madrid,home,0.3322091547996463,4.17,0.385312175514525,0.030387395545309552,False
SP1,522,Ath Bilbao,Real Madrid,draw,0.27449011809880847,3.87,0.062276757042388775,0.0054248046204171405,False
SP1,524,Villarreal,Getafe,away,0.18304656641268063,5.95,0.08912707015544985,0.0045013671795681685,False
SP1,527,Ath Bilbao,Ath Madrid,home,0.37343504776687453,3.31,0.23607000810835466,0.025548702176228857,True
SP1,526,Betis,Barcelona,home,0.2526068516696983,4.01,0.012953475195490283,0.001075870032848021,False
SP1,529,Valencia,Sevilla,away,0.2949312130479298,3.41,0.00571543649344064,0.0005928876030540083,False
SP1,528,Elche,Girona,away,0.48952281841799494,3.34,0.635006213516103,0.05,False
SP1,532,Osasuna,Levante,away,0.23879870235520612,4.59,0.0960860438103961,0.006691228677604177,False
SP1,533,Sociedad,Girona,away,0.31306895636858745,4.73,0.4808161636234187,0.032226284425162115,True
SP1,535,Mallorca,Elche,home,0.4922705100766605,2.42,0.19129463438551841,0.033678632814351815,True
SP1,536,Barcelona,Osasuna,draw,0.14347526148949222,7.34,0.0531084193328728,0.002094180573062808,False
SP1,536,Barcelona,Osasuna,away,0.09540228591407601,11.63,0.10952858518070419,0.0025759309779093123,False
SP1,537,Getafe,Espanol,home,0.4205650754987497,2.52,0.05982399025684937,0.009839472081718646,False
SP1,534,Ath Madrid,Valencia,draw,0.19576812607501407,5.21,0.019951936850823193,0.0011847943498113536,False
SP1,534,Ath Madrid,Valencia,away,0.1281950767774326,10.58,0.35630391230523695,0.009298118797109527,False
SP1,539,Celta,Ath Bilbao,away,0.436393364734711,2.75,0.20008175302045528,0.028583107574350754,False
SP1,541,Vallecano,Betis,away,0.3955051696808153,2.69,0.06390890644139313,0.009453980242809636,False
SP1,542,Valencia,Mallorca,away,0.25933019216976255,4.08,0.05806718405263123,0.004713245458817478,False
SP1,544,Levante,Sociedad,home,0.35283157495820056,3.29,0.16081588161247984,0.017556318953327495,False
SP1,546,Real Madrid,Sevilla,draw,0.15265210478394775,6.82,0.0410873546265238,0.0017649207313798834,False
SP1,546,Real Madrid,Sevilla,away,0.09550121130706696,12.31,0.17561991118999432,0.0038819609016355946,False
SP1,545,Osasuna,Alaves,home,0.45837987621927534,2.22,0.01760332520679131,0.0036072387718834643,True
SP1,547,Girona,Ath Madrid,home,0.2691555202765127,4.79,0.28925494212449565,0.01908014130108811,False
SP1,549,Elche,Vallecano,away,0.3739241669200434,3.05,0.1404687091061323,0.017130330378796608,False
SP1,550,Betis,Getafe,away,0.21278526482289667,5.36,0.14052901945072627,0.008057856619881093,False
SP1,551,Ath Bilbao,Espanol,home,0.6176278294880483,1.74,0.07467242330920398,0.025227170036893256,False
SP1,552,Vallecano,Getafe,away,0.28683951164930044,4.46,0.2793042219558799,0.020180940892765887,False
SP1,553,Celta,Valencia,away,0.27234753941870105,4.0,0.08939015767480418,0.007449179806233682,False
SP1,555,Elche,Villarreal,away,0.5769991086253274,2.18,0.25785805680321383,0.05,True
SP1,554,Osasuna,Ath Bilbao,away,0.44522062506639254,2.54,0.13086038766863717,0.021243569426726814,False
SP1,560,Mallorca,Girona,away,0.3753168356801724,3.34,0.25355823117177567,0.0270895546123692,True
SP1,557,Sevilla,Levante,away,0.2463742612880433,4.48,0.10375669057043413,0.0074537852421288795,True
SP1,562,Getafe,Sociedad,home,0.3509910621503076,3.38,0.18634979006803976,0.01957455778025628,False
SP1,565,Girona,Osasuna,home,0.5089857698594795,2.36,0.2012064168683716,0.0369864736890389,True
SP1,564,Villarreal,Alaves,away,0.17260460981978107,6.96,0.20132808434567617,0.008444969980942792,False
SP1,566,Valencia,Elche,home,0.5547800847191371,2.18,0.20942058468771885,0.044368767942313335,False
SP1,567,Vallecano,Mallorca,draw,0.3239224342350049,3.23,0.046269462579065834,0.0051871594819580405,False
SP1,567,Vallecano,Mallorca,away,0.2752421585151311,4.46,0.2275800269774848,0.01644364356773734,False
SP1,568,Levante,Espanol,home,0.42914042946857656,3.05,0.3088783098791583,0.03766808657062908,False
SP1,569,Sevilla,Celta,home,0.4188018983558207,2.54,0.06375682182378473,0.010350133412952049,False
SP1,570,Espanol,Girona,away,0.38109268401218144,4.26,0.6234548338918928,0.04781095351931695,True
SP1,574,Betis,Villarreal,home,0.4232480424609381,2.53,0.07081754742617341,0.011571494677479317,True
SP1,578,Sociedad,Barcelona,home,0.21389403923712053,4.93,0.054497613439004056,0.003466769302735627,True
SP1,578,Sociedad,Barcelona,draw,0.23198081187919442,4.5,0.04391365345637488,0.003136689532598206,False
SP1,577,Celta,Vallecano,home,0.49844415191110475,2.03,0.011841628379542612,0.002874181645520025,True
SP1,576,Ath Madrid,Alaves,draw,0.2020882867899074,5.12,0.034692028364325944,0.0021050988085149235,False
SP1,576,Ath Madrid,Alaves,away,0.11469629502526374,10.03,0.15040383910339528,0.004164004404855905,False
SP1,579,Elche,Sevilla,away,0.415603189823737,3.16,0.31330607984300896,0.03626227775960752,False
SP1,580,Levante,Elche,home,0.5460289286491591,2.23,0.21764451088762482,0.04423668920480177,True
SP1,581,Vallecano,Osasuna,away,0.32099002485506933,3.68,0.1812432914666553,0.01690702345771037,True
SP1,582,Valencia,Espanol,home,0.4594618468976243,2.39,0.09811381408532216,0.017646369439806162,True
SP1,583,Sevilla,Ath Bilbao,away,0.4560405236142201,2.58,0.17658455092468794,0.027940593500741743,False
SP1,588,Alaves,Betis,away,0.39882942582560454,2.61,0.0409448014048277,0.006357888416898729,False
SP1,587,Sociedad,Celta,away,0.2932538073842268,3.77,0.10556685383853504,0.00952769438975948,False
SP1,585,Ath Madrid,Mallorca,draw,0.21141990076138606,5.36,0.13321066808102944,0.007638226380792965,False
SP1,585,Ath Madrid,Mallorca,away,0.11614513557815273,10.0,0.16145135578152736,0.004484759882820201,False
SP1,589,Girona,Getafe,home,0.5105624556529933,2.08,0.061969907758226084,0.014344886055144926,False
SP1,590,Espanol,Alaves,away,0.2829529747973888,4.47,0.2647997973443279,0.019077795197718142,True
SP1,593,Levante,Ath Madrid,away,0.655964694197819,1.6,0.04954351071651053,0.020643129465212694,False
SP1,592,Osasuna,Villarreal,away,0.4306702876754675,2.53,0.0895958278189326,0.014639841146884432,False
SP1,597,Getafe,Celta,home,0.3811690000461272,2.82,0.07489658013007872,0.010287991776109699,False
SP1,598,Ath Bilbao,Sociedad,home,0.5314510387360452,2.24,0.19045032676874118,0.03839724330014945,False
SP1,600,Celta,Osasuna,away,0.27863577581164045,4.06,0.1312612497952601,0.010723958316606219,True
SP1,601,Barcelona,Mallorca,draw,0.15865613609902482,8.3,0.31684592962190616,0.01085088800075021,False
SP1,601,Barcelona,Mallorca,away,0.08705669744151996,14.69,0.2788628854159283,0.005092455906061508,False
SP1,602,Sociedad,Elche,draw,0.258369960669276,3.97,0.025728743857025727,0.00216571917988432,False
SP1,603,Alaves,Getafe,away,0.2896396197088668,3.69,0.0687701967257186,0.006391282223579796,True
SP1,607,Valencia,Real Madrid,home,0.1870685440670748,5.59,0.04571316133494796,0.002489823602121349,False
SP1,604,Ath Bilbao,Levante,home,0.7175035398414349,1.61,0.15518069914471022,0.05,True
SP1,605,Sevilla,Girona,away,0.3581971392253456,3.51,0.25727195868096286,0.02562469707977718,False
SP1,606,Ath Madrid,Betis,away,0.17648576661341367,6.15,0.08538746467249414,0.004145022556917191,True
SP1,608,Villarreal,Espanol,home,0.6341195067749885,1.67,0.058979576314230675,0.022007304594862234,True
SP1,609,Elche,Osasuna,away,0.42155358199017684,2.64,0.1129014564540669,0.017210587874095563,False
SP1,611,Getafe,Villarreal,away,0.44028801087319325,2.31,0.01706530511707638,0.003256737617762668,False
SP1,610,Espanol,Celta,away,0.3572384113064499,2.97,0.060998081580156294,0.007740873296974148,False
SP1,613,Real Madrid,Sociedad,draw,0.1959861549848148,5.27,0.032847036769974025,0.0019231286165090115,False
SP1,615,Vallecano,Ath Madrid,away,0.5408366926207439,1.86,0.005956248274583631,0.0017314675216812878,False
SP1,616,Levante,Valencia,home,0.39728933223806684,2.69,0.06870830372039971,0.010163950254497015,False
SP1,618,Girona,Barcelona,home,0.2206429553674662,6.57,0.449624216764253,0.020180620142022127,True
SP1,618,Girona,Barcelona,draw,0.19202283163941022,5.37,0.031162605903632956,0.0017827577748073774,False
SP1,619,Levante,Villarreal,home,0.26493999298575166,3.97,0.05181177215343413,0.0043612602822756,False
SP1,620,Ath Bilbao,Elche,home,0.6985194759095463,1.66,0.15954233000984686,0.05,True
SP1,624,Ath Madrid,Espanol,home,0.7094734820824529,1.47,0.04292601866120571,0.02283298864957751,True
SP1,622,Betis,Vallecano,home,0.5403081805542636,1.88,0.01577937944201535,0.004482778250572559,False
SP1,628,Villarreal,Valencia,home,0.5986129808869665,1.69,0.011655937698973329,0.004223165832961331,True
SP1,627,Celta,Mallorca,away,0.24078108219058908,4.53,0.09073830232336855,0.006426225377009111,False
SP1,625,Getafe,Sevilla,away,0.304844322542942,3.31,0.009034707617138205,0.0009777822096469799,True
SP1,629,Alaves,Girona,away,0.37909698000100456,3.4,0.28892973200341543,0.030096847083689107,False
SP1,630,Levante,Alaves,home,0.4260403373635331,2.63,0.120486087266092,0.018479461237130675,True
SP1,631,Vallecano,Ath Bilbao,away,0.4571904504135891,3.1,0.41729039628212616,0.049677428128824544,False
SP1,633,Mallorca,Sociedad,home,0.33779873425624535,2.97,0.0032622407410487497,0.0004139899417574555,False
SP1,633,Mallorca,Sociedad,draw,0.3295974386795324,3.24,0.06789570132168499,0.007577645236795199,False
SP1,632,Barcelona,Villarreal,away,0.15576007841417538,8.02,0.24919582888168645,0.008874495330544394,False
SP1,638,Girona,Celta,home,0.4953064464099482,2.4,0.18873547138387559,0.03370276274712064,False
SP1,635,Elche,Espanol,away,0.3925053295274187,3.0,0.17751598858225615,0.022189498572782004,False
SP1,637,Betis,Sevilla,away,0.22678588924237458,4.42,0.002393630451295703,0.00017497298620582625,False
SP1,639,Real Madrid,Getafe,away,0.09678129443874481,10.52,0.01813921749559544,0.0004763449972582807,True
SP1,641,Celta,Real Madrid,away,0.5855687993034887,2.25,0.31752979843284956,0.05,True
SP1,643,Levante,Girona,away,0.44740153055062554,2.46,0.10060776515453873,0.017227357047010075,False
SP1,645,Ath Bilbao,Barcelona,home,0.33909631396152595,4.75,0.6107074913172483,0.040713832754483224,False
SP1,645,Ath Bilbao,Barcelona,draw,0.25833540243646863,4.31,0.11342558450117979,0.008566887046916894,False
SP1,642,Osasuna,Mallorca,draw,0.29206036012763975,3.55,0.03681427845312113,0.0036092429856001,True
SP1,642,Osasuna,Mallorca,away,0.2564370900428572,4.93,0.264234853911286,0.01680883294601056,False
SP1,646,Villarreal,Elche,home,0.7306936678117479,1.47,0.07411969168326937,0.039425367916632675,True
SP1,649,Valencia,Alaves,away,0.2616796222734419,3.85,0.007466545752751186,0.0006549601537501138,False
SP1,647,Getafe,Betis,away,0.3824150762740308,2.72,0.040169007465364004,0.0058385185269424255,False
SP1,648,Sevilla,Vallecano,home,0.4504643271424741,2.47,0.11264688804191114,0.019157634020733165,False
SP1,651,Alaves,Villarreal,away,0.458704970960967,2.19,0.004563886404517659,0.0009587996648146342,False
SP1,652,Girona,Ath Bilbao,away,0.4230235825826567,2.59,0.09563107888908084,0.01503633315866051,False
SP1,653,Ath Madrid,Getafe,home,0.6631683542748025,1.55,0.02791094912594394,0.01268679505724722,True
SP1,655,Real Madrid,Elche,home,0.8381873548972045,1.3,0.08964356136636598,0.05,True
SP1,659,Sociedad,Osasuna,away,0.26772870978018964,4.06,0.08697856170756979,0.007106091642775319,False
SP1,658,Betis,Celta,home,0.5172195136923502,2.18,0.12753853984932362,0.027020877086721077,False
SP1,660,Vallecano,Levante,away,0.2717256813203939,4.92,0.3368903520963378,0.021485354087776645,False
SP1,661,Villarreal,Sociedad,home,0.5432932301465482,1.93,0.04855593418283788,0.013052670479257525,True
SP1,662,Elche,Mallorca,draw,0.3136881976513394,3.3,0.035171052249419965,0.0038229404618934626,False
SP1,662,Elche,Mallorca,away,0.36173675800971494,3.49,0.26246128545390524,0.02635153468412703,False
SP1,665,Osasuna,Girona,away,0.3484067994921104,3.29,0.1462583703290432,0.01596707099662044,False
SP1,668,Celta,Alaves,away,0.24180529983767815,4.64,0.12197659124682647,0.008377513135084244,True
SP1,669,Ath Bilbao,Betis,home,0.5227441326039748,2.18,0.1395822090766652,0.029572501923022257,True
SP1,671,Vallecano,Elche,draw,0.2772965015165715,3.77,0.04540781071747446,0.004098177862587948,False
SP1,671,Vallecano,Elche,away,0.21312030039839874,4.7,0.001665411872474154,0.00011252782922122661,False
SP1,673,Mallorca,Real Madrid,draw,0.23747782356257516,4.22,0.0021564154340671937,0.00016742355854558097,False
SP1,672,Sociedad,Levante,away,0.21553301023424393,5.42,0.16818891546960213,0.009512947707556675,False
SP1,675,Ath Madrid,Barcelona,home,0.4092760313037743,3.0,0.22782809391132286,0.02847851173891537,False
SP1,677,Valencia,Celta,away,0.33030003728247054,3.07,0.014021114457184458,0.0016933713112541617,True
SP1,676,Getafe,Ath Bilbao,away,0.441571116484248,2.63,0.16133203635357218,0.02474417735484236,False
SP1,680,Girona,Villarreal,home,0.3935892151300063,3.09,0.21619067475171927,0.025860128558818096,True
SP1,682,Sociedad,Alaves,draw,0.30399408801282257,3.68,0.11869824388718708,0.011072597377536108,True
SP1,682,Sociedad,Alaves,away,0.23246697413676906,4.76,0.10654279689102064,0.007083962559243402,False
SP1,685,Sevilla,Ath Madrid,away,0.5400822274484949,2.63,0.4204162581895414,0.05,False
SP1,683,Elche,Valencia,away,0.41094251860455805,2.83,0.16296732765089939,0.022263296127172046,False
SP1,687,Mallorca,Vallecano,draw,0.3252459795894209,3.15,0.02452483570667585,0.002851725082171611,False
SP1,689,Ath Bilbao,Villarreal,home,0.5071882850791539,2.26,0.14624552427888782,0.029016969102953916,False
SP1,686,Osasuna,Betis,away,0.37352374495551166,3.14,0.17286455916030663,0.020194457845830214,False
SP1,690,Levante,Getafe,home,0.40811636511969834,2.69,0.09783302217198853,0.014472340557986468,True
SP1,693,Girona,Betis,home,0.42872624445945623,2.39,0.024655724258100475,0.004434482780233878,False
